,Adj Close,Close,High,Low,Open,Volume,coredata(x)
2015-06-12,9279.0,9430.0,9750.0,9400.0,9560.0,1836.0,
2015-06-15,9023.0,9170.0,9670.0,9150.0,9670.0,5326.0,
2015-06-16,9210.0,9360.0,9380.0,9060.0,9180.0,374.0,
2015-06-17,8954.0,9100.0,9470.0,9100.0,9380.0,1210.0,
2015-06-18,9033.0,9180.0,9210.0,8930.0,9100.0,4154.0,
2015-06-19,9180.0,9330.0,9500.0,9180.0,9180.0,1191.0,
2015-06-22,9210.0,9360.0,9460.0,9220.0,9340.0,351.0,
2015-06-23,9269.0,9420.0,9600.0,9320.0,9460.0,4071.0,
2015-06-24,10086.0,10250.0,10950.0,9430.0,9430.0,32926.0,
2015-06-25,10233.0,10400.0,10600.0,9800.0,10250.0,39570.0,
2015-06-26,9840.0,10000.0,10200.0,9810.0,10200.0,18901.0,
2015-06-29,9426.0,9580.0,10000.0,9540.0,10000.0,7334.0,
2015-06-30,9525.0,9680.0,9680.0,9150.0,9580.0,1407.0,
2015-07-01,9407.0,9560.0,9740.0,9440.0,9500.0,3239.0,
2015-07-02,9653.0,9810.0,10250.0,9520.0,9520.0,3592.0,
2015-07-03,9840.0,10000.0,10500.0,9850.0,10500.0,2792.0,
2015-07-06,9554.0,9710.0,9990.0,9710.0,9990.0,4402.0,
2015-07-07,9741.0,9900.0,9960.0,9210.0,9900.0,7289.0,
2015-07-08,9623.0,9780.0,9860.0,9340.0,9840.0,17145.0,
2015-07-09,9220.0,9370.0,9600.0,9270.0,9600.0,6423.0,
2015-07-10,9328.0,9480.0,10050.0,9290.0,9380.0,4430.0,
2015-07-13,9889.0,10050.0,10400.0,9460.0,9460.0,18338.0,
2015-07-14,9603.0,9760.0,10050.0,9750.0,10050.0,5939.0,
2015-07-15,9544.0,9700.0,9950.0,9430.0,9740.0,7831.0,
2015-07-16,9594.0,9750.0,9760.0,9540.0,9700.0,2857.0,
2015-07-17,9436.0,9590.0,9850.0,9520.0,9850.0,2641.0,
2015-07-20,9623.0,9780.0,9820.0,9460.0,9590.0,5276.0,
2015-07-21,9889.0,10050.0,10400.0,9680.0,9720.0,4722.0,
2015-07-22,9938.0,10100.0,10200.0,9860.0,10050.0,7763.0,
2015-07-23,9584.0,9740.0,10150.0,9600.0,9980.0,5735.0,
2015-07-24,9456.0,9610.0,9880.0,9360.0,9610.0,10641.0,
2015-07-27,9544.0,9700.0,9710.0,9470.0,9710.0,2873.0,
2015-07-28,9229.0,9380.0,9690.0,9360.0,9520.0,4161.0,
2015-07-29,9269.0,9420.0,9630.0,9350.0,9350.0,965.0,
2015-07-30,9387.0,9540.0,9580.0,9410.0,9460.0,7144.0,
2015-07-31,9279.0,9430.0,9550.0,9240.0,9420.0,1199.0,
2015-08-03,9151.0,9300.0,9490.0,9300.0,9300.0,5448.0,
2015-08-04,9210.0,9360.0,9440.0,9200.0,9260.0,1206.0,
2015-08-05,9288.0,9440.0,9480.0,9300.0,9480.0,1460.0,
2015-08-06,9357.0,9510.0,9570.0,9430.0,9490.0,1557.0,
2015-08-07,9534.0,9690.0,9690.0,9440.0,9540.0,1970.0,
2015-08-10,9574.0,9730.0,10400.0,9510.0,9780.0,6826.0,
2015-08-11,9574.0,9730.0,9780.0,9560.0,9780.0,3657.0,
2015-08-12,9210.0,9360.0,9730.0,9360.0,9730.0,5170.0,
2015-08-13,9397.0,9550.0,9600.0,9400.0,9400.0,812.0,
2015-08-14,9397.0,9550.0,9550.0,9550.0,9550.0,0.0,
2015-08-17,9407.0,9560.0,9680.0,9520.0,9590.0,1288.0,
2015-08-18,9348.0,9500.0,9770.0,9350.0,9680.0,6244.0,
2015-08-19,8856.0,9000.0,9440.0,8980.0,9360.0,5980.0,
2015-08-20,8846.0,8990.0,9240.0,8980.0,9000.0,6604.0,
2015-08-21,8669.0,8810.0,8990.0,8550.0,8820.0,10648.0,
2015-08-24,8462.0,8600.0,8850.0,8270.0,8540.0,9762.0,
2015-08-25,8629.0,8770.0,8820.0,8370.0,8580.0,2189.0,
2015-08-26,8954.0,9100.0,9190.0,8800.0,8960.0,2893.0,
2015-08-27,9170.0,9320.0,9470.0,9100.0,9100.0,6914.0,
2015-08-28,9456.0,9610.0,9680.0,9340.0,9480.0,1197.0,
2015-08-31,9603.0,9760.0,9940.0,9620.0,9620.0,7730.0,
2015-09-01,9751.0,9910.0,10000.0,9810.0,9970.0,6627.0,
2015-09-02,10184.0,10350.0,10450.0,9910.0,9910.0,32048.0,
2015-09-03,9830.0,9990.0,10400.0,9840.0,10400.0,3946.0,
2015-09-04,9682.0,9840.0,10100.0,9740.0,9990.0,8349.0,
2015-09-07,9731.0,9890.0,9980.0,9780.0,9780.0,2925.0,
2015-09-08,9800.0,9960.0,9980.0,9830.0,9970.0,5727.0,
2015-09-09,9889.0,10050.0,10150.0,9850.0,9850.0,26918.0,
2015-09-10,9830.0,9990.0,10000.0,9860.0,9860.0,3515.0,
2015-09-11,9840.0,10000.0,10000.0,9970.0,9990.0,7682.0,
2015-09-14,9840.0,10000.0,10150.0,9870.0,10000.0,4173.0,
2015-09-15,9840.0,10000.0,10000.0,9900.0,9990.0,700.0,
2015-09-16,9840.0,10000.0,10000.0,9920.0,9990.0,6923.0,
2015-09-17,9840.0,10000.0,10100.0,9980.0,10100.0,7817.0,
2015-09-18,9712.0,9870.0,10150.0,9870.0,10150.0,5880.0,
2015-09-21,9800.0,9960.0,10200.0,9870.0,9870.0,3473.0,
2015-09-22,9810.0,9970.0,10050.0,9910.0,9910.0,2656.0,
2015-09-23,9780.0,9940.0,10100.0,9900.0,9970.0,1596.0,
2015-09-24,9840.0,10000.0,10000.0,9890.0,9890.0,2972.0,
2015-09-25,9840.0,10000.0,10300.0,9970.0,10200.0,4140.0,
2015-09-30,9840.0,10000.0,10300.0,9890.0,10200.0,5513.0,
2015-10-01,10036.0,10200.0,10200.0,9900.0,9900.0,2610.0,
2015-10-02,9987.0,10150.0,10350.0,10000.0,10200.0,11404.0,
2015-10-05,9938.0,10100.0,10400.0,10000.0,10300.0,10971.0,
2015-10-06,9840.0,10000.0,10350.0,9900.0,10350.0,3178.0,
2015-10-07,9830.0,9990.0,10050.0,9860.0,10050.0,5257.0,
2015-10-08,10381.0,10550.0,10550.0,9910.0,9930.0,5816.0,
2015-10-12,10381.0,10550.0,10750.0,10200.0,10550.0,14614.0,
2015-10-13,10282.0,10450.0,10550.0,10350.0,10550.0,2926.0,
2015-10-14,10233.0,10400.0,10550.0,10350.0,10450.0,12240.0,
2015-10-15,10332.0,10500.0,10550.0,10400.0,10400.0,3496.0,
2015-10-16,10430.0,10600.0,10600.0,10300.0,10500.0,2653.0,
2015-10-19,10430.0,10600.0,10850.0,10500.0,10600.0,3227.0,
2015-10-20,10430.0,10600.0,10800.0,10300.0,10650.0,11207.0,
2015-10-21,10430.0,10600.0,10650.0,10500.0,10600.0,1595.0,
2015-10-22,10578.0,10750.0,10750.0,10450.0,10600.0,4309.0,
2015-10-23,10824.0,11000.0,11100.0,10650.0,10850.0,6366.0,
2015-10-26,10578.0,10750.0,11900.0,10750.0,11900.0,7645.0,
2015-10-27,10873.0,11050.0,11200.0,10850.0,11100.0,19244.0,
2015-10-28,10676.0,10850.0,11250.0,10700.0,11050.0,1391.0,
2015-10-29,10824.0,11000.0,11100.0,10650.0,10650.0,2878.0,
2015-10-30,10135.0,10300.0,11100.0,10200.0,11100.0,10680.0,
2015-11-02,10282.0,10450.0,10450.0,10150.0,10200.0,3038.0,
2015-11-03,10381.0,10550.0,10550.0,10500.0,10500.0,31.0,
2015-11-04,9436.0,9590.0,10550.0,9590.0,10350.0,16956.0,
2015-11-05,9456.0,9610.0,9830.0,9590.0,9600.0,3944.0,
2015-11-06,9466.0,9620.0,9790.0,9500.0,9610.0,3825.0,
2015-11-09,9840.0,10000.0,10200.0,9620.0,9620.0,7670.0,
2015-11-10,11660.0,11850.0,13000.0,9930.0,10100.0,374040.0,
2015-11-11,11365.0,11550.0,13900.0,11100.0,12450.0,594276.0,
2015-11-12,12054.0,12250.0,12650.0,11300.0,12050.0,247010.0,
2015-11-13,11709.0,11900.0,13400.0,11500.0,12200.0,244196.0,
2015-11-16,10725.0,10900.0,11850.0,10900.0,11350.0,83128.0,
2015-11-17,10676.0,10850.0,11200.0,10300.0,10900.0,76315.0,
2015-11-18,10479.0,10650.0,10950.0,10300.0,10850.0,33559.0,
2015-11-19,10676.0,10850.0,10950.0,10400.0,10500.0,30330.0,
2015-11-20,10676.0,10850.0,11400.0,10600.0,10900.0,27484.0,
2015-11-23,10627.0,10800.0,11000.0,10450.0,11000.0,21317.0,
2015-11-24,10676.0,10850.0,11150.0,10600.0,10800.0,16189.0,
2015-11-25,10676.0,10850.0,10950.0,10600.0,10950.0,17136.0,
2015-11-26,10528.0,10700.0,10900.0,10600.0,10700.0,13508.0,
2015-11-27,10627.0,10800.0,10850.0,10600.0,10650.0,14533.0,
2015-11-30,10332.0,10500.0,10900.0,10400.0,10900.0,11908.0,
2015-12-01,10282.0,10450.0,10650.0,10200.0,10500.0,7271.0,
2015-12-02,10381.0,10550.0,10700.0,10400.0,10550.0,11136.0,
2015-12-03,10824.0,11000.0,11200.0,10450.0,10450.0,28313.0,
2015-12-04,10971.0,11150.0,11150.0,10650.0,11150.0,11483.0,
2015-12-07,11020.0,11200.0,11300.0,10700.0,11100.0,11238.0,
2015-12-08,10627.0,10800.0,11400.0,10700.0,11200.0,12282.0,
2015-12-09,10676.0,10850.0,11100.0,10650.0,11100.0,8805.0,
2015-12-10,10332.0,10500.0,10950.0,10400.0,10950.0,4913.0,
2015-12-11,9938.0,10100.0,10650.0,10100.0,10500.0,6653.0,
2015-12-14,9721.0,9880.0,10250.0,9700.0,10100.0,16519.0,
2015-12-15,9574.0,9730.0,10150.0,9650.0,10150.0,5608.0,
2015-12-16,9741.0,9900.0,10200.0,9730.0,9730.0,7832.0,
2015-12-17,9938.0,10100.0,10350.0,9940.0,10100.0,2942.0,
2015-12-18,9987.0,10150.0,10250.0,9890.0,10250.0,2030.0,
2015-12-21,10036.0,10200.0,10200.0,9930.0,10100.0,2138.0,
2015-12-22,10135.0,10300.0,10350.0,10050.0,10150.0,3800.0,
2015-12-23,10233.0,10400.0,10500.0,10000.0,10350.0,6564.0,
2015-12-24,10233.0,10400.0,10550.0,10250.0,10400.0,2423.0,
2015-12-28,10233.0,10400.0,10600.0,10250.0,10400.0,2498.0,
2015-12-29,10135.0,10300.0,10500.0,10200.0,10400.0,1670.0,
2015-12-30,10233.0,10400.0,10450.0,10200.0,10400.0,1449.0,
2016-01-04,9840.0,10000.0,10500.0,10000.0,10400.0,3411.0,
2016-01-05,9938.0,10100.0,10250.0,10000.0,10250.0,2058.0,
2016-01-06,9938.0,10100.0,10250.0,9670.0,10200.0,7392.0,
2016-01-07,9938.0,10100.0,10350.0,9900.0,10200.0,9813.0,
2016-01-08,10086.0,10250.0,10350.0,9850.0,10150.0,2526.0,
2016-01-11,9790.0,9950.0,10350.0,9940.0,10350.0,5065.0,
2016-01-12,9771.0,9930.0,10200.0,9760.0,10200.0,3338.0,
2016-01-13,10086.0,10250.0,10250.0,10000.0,10100.0,5586.0,
2016-01-14,9820.0,9980.0,10700.0,9910.0,10700.0,8789.0,
2016-01-15,9938.0,10100.0,10350.0,9990.0,10050.0,1736.0,
2016-01-18,9584.0,9740.0,9840.0,9550.0,9550.0,9669.0,
2016-01-19,9584.0,9740.0,9880.0,9630.0,9740.0,1975.0,
2016-01-20,9436.0,9590.0,9880.0,9440.0,9550.0,6257.0,
2016-01-21,9357.0,9510.0,9830.0,9490.0,9590.0,2672.0,
2016-01-22,9613.0,9770.0,9860.0,9510.0,9860.0,892.0,
2016-01-25,9790.0,9950.0,10250.0,9810.0,9890.0,421.0,
2016-01-26,9643.0,9800.0,9950.0,9780.0,9950.0,1044.0,
2016-01-27,9594.0,9750.0,9900.0,9750.0,9800.0,1750.0,
2016-01-28,9741.0,9900.0,10000.0,9860.0,9870.0,725.0,
2016-01-29,9721.0,9880.0,10200.0,9870.0,10200.0,3310.0,
2016-02-01,9800.0,9960.0,10100.0,9700.0,9890.0,1572.0,
2016-02-02,9780.0,9940.0,10250.0,9730.0,9730.0,6225.0,
2016-02-03,10332.0,10500.0,10750.0,9970.0,10500.0,11024.0,
2016-02-04,10233.0,10400.0,10650.0,10250.0,10600.0,4416.0,
2016-02-05,10332.0,10500.0,10600.0,10100.0,10600.0,6945.0,
2016-02-11,9505.0,9660.0,10500.0,9660.0,10500.0,4968.0,
2016-02-12,9485.0,9640.0,9690.0,9440.0,9650.0,8033.0,
2016-02-15,9594.0,9750.0,9950.0,9550.0,9950.0,3796.0,
2016-02-16,9840.0,10000.0,10150.0,9820.0,9860.0,2090.0,
2016-02-17,9780.0,9940.0,10050.0,9720.0,10050.0,1359.0,
2016-02-18,9466.0,9620.0,9980.0,9580.0,9980.0,3715.0,
2016-02-19,9544.0,9700.0,9820.0,9550.0,9610.0,7736.0,
2016-02-22,9534.0,9690.0,9750.0,9550.0,9750.0,7891.0,
2016-02-23,9544.0,9700.0,9730.0,9550.0,9730.0,23649.0,
2016-02-24,9348.0,9500.0,9790.0,9500.0,9790.0,11096.0,
2016-02-25,9328.0,9480.0,9770.0,9460.0,9620.0,17199.0,
2016-02-26,9544.0,9700.0,9710.0,9470.0,9640.0,5108.0,
2016-02-29,9721.0,9880.0,9880.0,9540.0,9540.0,3775.0,
2016-03-02,9662.0,9820.0,9880.0,9720.0,9880.0,8740.0,
2016-03-03,9584.0,9740.0,9840.0,9570.0,9840.0,17268.0,
2016-03-04,9594.0,9750.0,9760.0,9630.0,9760.0,797.0,
2016-03-07,9672.0,9830.0,9850.0,9700.0,9750.0,1986.0,
2016-03-08,9594.0,9750.0,9850.0,9640.0,9830.0,4764.0,
2016-03-09,9525.0,9680.0,9830.0,9610.0,9830.0,3078.0,
2016-03-10,9574.0,9730.0,9740.0,9620.0,9680.0,8040.0,
2016-03-11,9584.0,9740.0,9800.0,9650.0,9650.0,2938.0,
2016-03-14,9810.0,9970.0,10400.0,9740.0,9740.0,8156.0,
2016-03-15,9830.0,9990.0,10150.0,9860.0,10150.0,6466.0,
2016-03-16,9889.0,10050.0,10400.0,9840.0,9840.0,5952.0,
2016-03-17,9790.0,9950.0,10350.0,9890.0,9900.0,14691.0,
2016-03-18,10381.0,10550.0,11950.0,9950.0,9950.0,94969.0,
2016-03-21,10381.0,10550.0,10850.0,10300.0,10850.0,28775.0,
2016-03-22,10184.0,10350.0,10550.0,10150.0,10350.0,19442.0,
2016-03-23,10430.0,10600.0,10700.0,10250.0,10400.0,12975.0,
2016-03-24,10824.0,11000.0,11100.0,10400.0,10650.0,17461.0,
2016-03-25,10873.0,11050.0,11600.0,10750.0,10950.0,30975.0,
2016-03-28,10627.0,10800.0,11300.0,10800.0,11000.0,9760.0,
2016-03-29,10479.0,10650.0,10900.0,10400.0,10850.0,7338.0,
2016-03-30,10725.0,10900.0,10900.0,10350.0,10750.0,11342.0,
2016-03-31,10725.0,10900.0,10950.0,10650.0,10900.0,4438.0,
2016-04-01,10873.0,11050.0,11250.0,10550.0,10850.0,11264.0,
2016-04-04,10873.0,11050.0,11250.0,10900.0,11050.0,7678.0,
2016-04-05,11660.0,11850.0,11850.0,10950.0,11200.0,42004.0,
2016-04-06,11316.0,11500.0,12200.0,11500.0,11850.0,21393.0,
2016-04-07,11266.0,11450.0,11850.0,11300.0,11450.0,12221.0,
2016-04-08,11266.0,11450.0,11600.0,11200.0,11500.0,8992.0,
2016-04-11,11266.0,11450.0,11500.0,11150.0,11500.0,10495.0,
2016-04-12,11020.0,11200.0,11500.0,11150.0,11450.0,4599.0,
2016-04-14,11217.0,11400.0,12000.0,11150.0,11200.0,9340.0,
2016-04-15,11168.0,11350.0,11600.0,11150.0,11550.0,6887.0,
2016-04-18,11266.0,11450.0,11900.0,11300.0,11550.0,13572.0,
2016-04-19,11512.0,11700.0,11700.0,11350.0,11650.0,7402.0,
2016-04-20,11168.0,11350.0,11700.0,11300.0,11700.0,11198.0,
2016-04-21,11119.0,11300.0,11450.0,11200.0,11350.0,8076.0,
2016-04-22,11217.0,11400.0,11500.0,10950.0,11350.0,17795.0,
2016-04-25,11808.0,12000.0,12350.0,11650.0,11700.0,69319.0,
2016-04-26,11512.0,11700.0,12000.0,11400.0,12000.0,22133.0,
2016-04-27,11365.0,11550.0,11900.0,11300.0,11700.0,12211.0,
2016-04-28,11611.0,11800.0,11850.0,11600.0,11650.0,6825.0,
2016-04-29,11266.0,11450.0,11900.0,11400.0,11700.0,12082.0,
2016-05-02,10971.0,11150.0,11600.0,11100.0,11500.0,2142.0,
2016-05-03,11168.0,11350.0,11900.0,11150.0,11150.0,10576.0,
2016-05-04,10824.0,11000.0,11550.0,10650.0,11550.0,9924.0,
2016-05-09,10627.0,10800.0,11200.0,10800.0,11000.0,12107.0,
2016-05-10,10971.0,11150.0,11200.0,10700.0,11000.0,11492.0,
2016-05-11,11168.0,11350.0,11400.0,11050.0,11200.0,5241.0,
2016-05-12,11217.0,11400.0,11400.0,11050.0,11400.0,4650.0,
2016-05-13,11168.0,11350.0,11400.0,11150.0,11400.0,8805.0,
2016-05-16,12054.0,12250.0,12300.0,11150.0,11350.0,31549.0,
2016-05-17,11217.0,11400.0,11850.0,11150.0,11850.0,32704.0,
2016-05-18,11217.0,11400.0,11450.0,11050.0,11400.0,8012.0,
2016-05-19,10824.0,11000.0,11500.0,10950.0,11400.0,11303.0,
2016-05-20,11020.0,11200.0,11300.0,11000.0,11150.0,3821.0,
2016-05-23,11414.0,11600.0,12200.0,11250.0,11300.0,33178.0,
2016-05-24,11365.0,11550.0,12200.0,11150.0,11900.0,39604.0,
2016-05-25,11217.0,11400.0,11800.0,11300.0,11600.0,25817.0,
2016-05-26,11512.0,11700.0,11800.0,11400.0,11400.0,13594.0,
2016-05-27,12103.0,12300.0,12300.0,11500.0,11500.0,34206.0,
2016-05-30,12595.0,12800.0,12850.0,12100.0,12300.0,51349.0,
2016-05-31,12496.0,12700.0,12850.0,12400.0,12800.0,18583.0,
2016-06-01,12349.0,12550.0,12900.0,12200.0,12850.0,23637.0,
2016-06-02,12250.0,12450.0,12700.0,12300.0,12400.0,18868.0,
2016-06-03,12398.0,12600.0,12750.0,12350.0,12500.0,11546.0,
2016-06-07,12250.0,12450.0,12600.0,12350.0,12600.0,7474.0,
2016-06-08,12103.0,12300.0,12600.0,12250.0,12600.0,10566.0,
2016-06-09,11709.0,11900.0,12450.0,11450.0,12450.0,22237.0,
2016-06-10,11709.0,11900.0,11900.0,11550.0,11850.0,8479.0,
2016-06-13,11906.0,12100.0,12100.0,11550.0,11700.0,3475.0,
2016-06-14,11611.0,11800.0,12000.0,11700.0,12000.0,6408.0,
2016-06-15,11611.0,11800.0,12900.0,11550.0,11550.0,39732.0,
2016-06-16,11611.0,11800.0,12250.0,11700.0,11800.0,10783.0,
2016-06-17,11758.0,11950.0,12450.0,11800.0,12150.0,12083.0,
2016-06-20,14268.0,14500.0,14500.0,11950.0,11950.0,139487.0,
2016-06-21,14268.0,14500.0,17100.0,13450.0,15900.0,379072.0,
2016-06-22,12398.0,12600.0,13550.0,12600.0,13450.0,84727.0,
2016-06-23,11808.0,12000.0,12850.0,11600.0,12300.0,46956.0,
2016-06-24,10528.0,10700.0,12250.0,10250.0,12250.0,58177.0,
2016-06-27,10578.0,10750.0,10950.0,10250.0,10600.0,16660.0,
2016-06-28,10824.0,11000.0,11250.0,10500.0,10650.0,11245.0,
2016-06-29,10824.0,11000.0,11250.0,10700.0,11100.0,13132.0,
2016-06-30,10725.0,10900.0,11150.0,10750.0,11150.0,12616.0,
2016-07-01,11070.0,11250.0,11250.0,10900.0,11000.0,8501.0,
2016-07-04,10774.0,10950.0,11350.0,10850.0,11300.0,5802.0,
2016-07-05,10873.0,11050.0,11200.0,10900.0,10950.0,5856.0,
2016-07-06,10824.0,11000.0,11150.0,10800.0,11050.0,6983.0,
2016-07-07,11020.0,11200.0,11250.0,10950.0,10950.0,7318.0,
2016-07-08,10971.0,11150.0,11250.0,10900.0,10900.0,5054.0,
2016-07-11,11020.0,11200.0,11350.0,11150.0,11150.0,7924.0,
2016-07-12,11463.0,11650.0,11700.0,11150.0,11350.0,16354.0,
2016-07-13,11562.0,11750.0,11950.0,11500.0,11750.0,10181.0,
2016-07-14,11070.0,11250.0,11900.0,11000.0,11800.0,25842.0,
2016-07-15,10922.0,11100.0,11400.0,11050.0,11250.0,6250.0,
2016-07-18,11119.0,11300.0,11400.0,10950.0,11100.0,4880.0,
2016-07-19,11119.0,11300.0,11400.0,11250.0,11400.0,8047.0,
2016-07-20,11070.0,11250.0,11400.0,11200.0,11300.0,5575.0,
2016-07-21,11217.0,11400.0,11450.0,11200.0,11250.0,6122.0,
2016-07-22,11316.0,11500.0,11900.0,11450.0,11500.0,12282.0,
2016-07-25,11808.0,12000.0,12200.0,11500.0,11500.0,21572.0,
2016-07-26,12004.0,12200.0,12400.0,11950.0,12000.0,15710.0,
2016-07-27,11758.0,11950.0,12350.0,11900.0,12050.0,6887.0,
2016-07-28,11562.0,11750.0,12050.0,11550.0,11800.0,9319.0,
2016-07-29,11562.0,11750.0,12050.0,11550.0,11750.0,5989.0,
2016-08-01,11808.0,12000.0,12100.0,11500.0,11750.0,6926.0,
2016-08-02,12054.0,12250.0,12350.0,11900.0,12100.0,9427.0,
2016-08-03,11857.0,12050.0,12200.0,11900.0,12200.0,4625.0,
2016-08-04,11906.0,12100.0,12250.0,11900.0,12250.0,2452.0,
2016-08-05,12054.0,12250.0,12400.0,12050.0,12100.0,7388.0,
2016-08-08,12201.0,12400.0,12450.0,12000.0,12250.0,5690.0,
2016-08-09,12349.0,12550.0,12550.0,12150.0,12300.0,4676.0,
2016-08-10,11857.0,12050.0,12550.0,11700.0,12550.0,14818.0,
2016-08-11,11857.0,12050.0,12200.0,11800.0,11850.0,5600.0,
2016-08-12,12054.0,12250.0,12300.0,12000.0,12250.0,2890.0,
2016-08-16,11955.0,12150.0,12250.0,11900.0,12250.0,4634.0,
2016-08-17,12300.0,12500.0,12500.0,11900.0,11950.0,12049.0,
2016-08-18,12496.0,12700.0,12750.0,12350.0,12500.0,15407.0,
2016-08-19,12103.0,12300.0,12700.0,12150.0,12700.0,16817.0,
2016-08-22,12349.0,12550.0,12550.0,12150.0,12250.0,18336.0,
2016-08-23,11906.0,12100.0,12500.0,12050.0,12500.0,9278.0,
2016-08-24,12103.0,12300.0,12350.0,11900.0,12050.0,7073.0,
2016-08-25,12201.0,12400.0,12400.0,12050.0,12400.0,4572.0,
2016-08-26,12300.0,12500.0,12800.0,12100.0,12450.0,6306.0,
2016-08-29,12054.0,12250.0,12650.0,12100.0,12650.0,5177.0,
2016-08-30,12201.0,12400.0,12450.0,12100.0,12450.0,3978.0,
2016-08-31,12300.0,12500.0,12500.0,12100.0,12400.0,10354.0,
2016-09-01,13185.0,13400.0,14200.0,12500.0,12600.0,93876.0,
2016-09-02,13284.0,13500.0,15300.0,13150.0,13400.0,307007.0,
2016-09-05,13480.0,13700.0,13700.0,13150.0,13650.0,44059.0,
2016-09-06,13284.0,13500.0,14350.0,13450.0,13700.0,48781.0,
2016-09-07,13677.0,13900.0,14150.0,13050.0,13500.0,31175.0,
2016-09-08,13530.0,13750.0,14350.0,13500.0,14150.0,25745.0,
2016-09-09,13038.0,13250.0,13950.0,13200.0,13800.0,18099.0,
2016-09-12,12644.0,12850.0,13450.0,12500.0,13000.0,13918.0,
2016-09-13,12546.0,12750.0,13300.0,12650.0,12850.0,13405.0,
2016-09-19,13087.0,13300.0,13400.0,12550.0,12750.0,9364.0,
2016-09-20,13382.0,13600.0,13850.0,13000.0,13500.0,11955.0,
2016-09-21,14710.0,14950.0,15900.0,13650.0,13700.0,187519.0,
2016-09-22,13874.0,14100.0,15300.0,14100.0,15100.0,45600.0,
2016-09-23,13726.0,13950.0,14400.0,13800.0,14150.0,16738.0,
2016-09-26,13530.0,13750.0,14100.0,13400.0,13850.0,33749.0,
2016-09-27,13776.0,14000.0,14000.0,13500.0,13500.0,7657.0,
2016-09-28,13776.0,14000.0,14100.0,13800.0,13800.0,9662.0,
2016-09-29,13726.0,13950.0,14100.0,13550.0,13800.0,13150.0,
2016-09-30,13480.0,13700.0,13850.0,13400.0,13800.0,7304.0,
2016-10-04,13677.0,13900.0,14000.0,13350.0,13700.0,3309.0,
2016-10-05,13677.0,13900.0,14200.0,13700.0,13800.0,8349.0,
2016-10-06,13726.0,13950.0,14150.0,13600.0,13800.0,8142.0,
2016-10-07,13825.0,14050.0,14100.0,13650.0,13900.0,9176.0,
2016-10-10,13431.0,13650.0,14000.0,13500.0,14000.0,6761.0,
2016-10-11,13234.0,13450.0,13850.0,13250.0,13550.0,6891.0,
2016-10-12,13333.0,13550.0,13600.0,13200.0,13250.0,3867.0,
2016-10-13,12988.0,13200.0,13500.0,13200.0,13500.0,2558.0,
2016-10-14,12939.0,13150.0,13800.0,13100.0,13400.0,13029.0,
2016-10-17,13185.0,13400.0,13450.0,13200.0,13200.0,3914.0,
2016-10-18,13530.0,13750.0,13750.0,13300.0,13400.0,5919.0,
2016-10-19,13579.0,13800.0,13950.0,13500.0,13950.0,2762.0,
2016-10-20,13874.0,14100.0,14100.0,13800.0,13800.0,24208.0,
2016-10-21,14169.0,14400.0,14400.0,13650.0,14000.0,21584.0,
2016-10-24,13874.0,14100.0,14350.0,13850.0,14350.0,10965.0,
2016-10-25,13776.0,14000.0,14200.0,13650.0,14100.0,3309.0,
2016-10-26,13185.0,13400.0,13900.0,13100.0,13900.0,3756.0,
2016-10-27,13136.0,13350.0,13700.0,13150.0,13500.0,4118.0,
2016-10-28,13136.0,13350.0,13700.0,13250.0,13350.0,3656.0,
2016-10-31,12693.0,12900.0,13400.0,12900.0,13350.0,4512.0,
2016-11-01,12595.0,12800.0,13150.0,12700.0,12900.0,5680.0,
2016-11-02,12054.0,12250.0,12950.0,12250.0,12950.0,8656.0,
2016-11-03,12349.0,12550.0,12800.0,12350.0,12350.0,10124.0,
2016-11-04,12890.0,13100.0,13200.0,12700.0,13000.0,4961.0,
2016-11-07,12742.0,12950.0,13300.0,12900.0,13300.0,3480.0,
2016-11-08,12841.0,13050.0,13600.0,12900.0,13000.0,5296.0,
2016-11-09,12546.0,12750.0,13300.0,12200.0,12900.0,12116.0,
2016-11-10,13038.0,13250.0,13250.0,12900.0,12900.0,4447.0,
2016-11-11,13333.0,13550.0,13700.0,13200.0,13500.0,2758.0,
2016-11-14,13038.0,13250.0,13700.0,13250.0,13500.0,646.0,
2016-11-15,13333.0,13550.0,13800.0,13250.0,13250.0,7397.0,
2016-11-16,13333.0,13550.0,13550.0,13350.0,13500.0,4517.0,
2016-11-17,12988.0,13200.0,13450.0,13050.0,13450.0,4698.0,
2016-11-18,12644.0,12850.0,13200.0,12700.0,13200.0,3073.0,
2016-11-21,12496.0,12700.0,12800.0,12400.0,12650.0,5889.0,
2016-11-22,12988.0,13200.0,13500.0,12800.0,12800.0,4695.0,
2016-11-23,12595.0,12800.0,13150.0,12700.0,13000.0,7210.0,
2016-11-24,12644.0,12850.0,13000.0,12450.0,13000.0,6078.0,
2016-11-25,12398.0,12600.0,12800.0,12500.0,12750.0,4925.0,
2016-11-28,12152.0,12350.0,12650.0,12100.0,12300.0,11556.0,
2016-11-29,12004.0,12200.0,12550.0,12200.0,12350.0,2983.0,
2016-11-30,12054.0,12250.0,12550.0,12200.0,12550.0,6653.0,
2016-12-01,12152.0,12350.0,12350.0,12200.0,12200.0,2763.0,
2016-12-02,11955.0,12150.0,12350.0,12000.0,12350.0,5112.0,
